volcano_number,volcano_name,eruption_number,vei,start_year,latitude,longitude,primary_volcano_type,last_eruption_year,elevation,tectonic_settings,population_within_5_km,population_within_10_km,population_within_30_km,population_within_100_km
300100,Avachinsky,19100,3,1938,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19099,4,1926,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19097,2,1909,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19096,2,1901,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19095,2,1894,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19094,2,1881,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19093,2,1878,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19092,2,1855,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19091,2,1854,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19090,2,1853,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19089,2,1851,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19087,2,1828,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19086,4,1827,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19084,3,1779,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19083,2,1772,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19082,3,1737,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19073,5,-1350,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19072,5,-1500,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19067,4,-2530,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19063,5,-3200,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19059,4,-3790,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19055,5,-4340,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19053,4,-4460,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19052,4,-4550,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
300100,Avachinsky,19047,5,-5980,53.256,158.836,Stratovolcano,2001,2717,Subduction zone / Continental crust (>25 km),0,0,180016,270205
390081,Montagu Island,13205,1,2001,-58.445,-26.374,Shield,2007,1370,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
390081,Montagu Island,13202,1,1996,-58.445,-26.374,Shield,2007,1370,Subduction zone / Oceanic crust (< 15 km),0,0,0,0
264090,Inielika,16258,2,2001,-8.73,120.98,Complex,2001,1559,Subduction zone / Crustal thickness unknown,4601,27281,162299,818815
264090,Inielika,16257,2,1905,-8.73,120.98,Complex,2001,1559,Subduction zone / Crustal thickness unknown,4601,27281,162299,818815
261030,Peuet Sague,15395,2,2000,4.903,96.289,Complex,2000,2785,Subduction zone / Continental crust (>25 km),53,144,16227,1862448
261030,Peuet Sague,15394,1,1999,4.903,96.289,Complex,2000,2785,Subduction zone / Continental crust (>25 km),53,144,16227,1862448
261030,Peuet Sague,15393,1,1998,4.903,96.289,Complex,2000,2785,Subduction zone / Continental crust (>25 km),53,144,16227,1862448
261030,Peuet Sague,15376,2,1991,4.903,96.289,Complex,2000,2785,Subduction zone / Continental crust (>25 km),53,144,16227,1862448
261030,Peuet Sague,15375,2,1986,4.903,96.289,Complex,2000,2785,Subduction zone / Continental crust (>25 km),53,144,16227,1862448
261030,Peuet Sague,15392,2,1979,4.903,96.289,Complex,2000,2785,Subduction zone / Continental crust (>25 km),53,144,16227,1862448
261030,Peuet Sague,15391,2,1918,4.903,96.289,Complex,2000,2785,Subduction zone / Continental crust (>25 km),53,144,16227,1862448
285020,Hokkaido-Komagatake,18582,1,2000,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18581,2,1998,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18580,1,1996,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18579,3,1942,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18578,1,1937,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18575,4,1929,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18574,1,1928,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18573,2,1924,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18572,2,1923,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18571,2,1922,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18570,2,1919,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18569,2,1905,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18568,2,1888,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18567,4,1856,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18566,2,1784,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18565,2,1765,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18563,4,1694,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18562,5,1640,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18561,4,-4350,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
285020,Hokkaido-Komagatake,18559,5,-4600,42.063,140.677,Stratovolcano,2000,1131,Subduction zone / Continental crust (>25 km),173,23091,234213,962081
261220,Kaba,15548,1,2000,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15547,2,1956,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15546,2,1952,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15545,1,1950,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15544,2,1939,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15543,2,1918,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15542,2,1907,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15541,2,1873,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15540,2,1868,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15539,2,1853,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15537,2,1834,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
261220,Kaba,15536,2,1833,-3.522,102.615,Stratovolcano,2000,1940,Subduction zone / Continental crust (>25 km),278,15352,333750,2608259
300060,Mutnovsky,18973,1,2000,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18972,2,2000,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18971,2,1960,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,13986,2,1945,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,13985,2,1939,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18970,2,1938,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18969,2,1929,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18968,2,1928,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18967,2,1927,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18966,3,1917,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18965,2,1916,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18964,2,1916,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18963,2,1904,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18962,2,1898,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18961,2,1853,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18960,2,1853,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18959,2,1852,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18958,3,1848,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18957,2,1750,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18956,2,1650,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18955,2,1300,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18954,2,950,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18953,3,750,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18345,2,250,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,13972,2,50,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18933,2,-100,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18932,2,-200,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18931,2,-450,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,13951,2,-2050,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18902,3,-2150,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18901,2,-2900,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,13932,2,-3650,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18706,2,-4050,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18705,2,-4550,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18952,2,-4650,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18951,2,-4700,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18950,2,-5000,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18949,3,-5050,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18948,2,-5250,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18947,2,-5350,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18946,2,-5450,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18945,2,-5800,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18944,2,-5900,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18943,2,-6000,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
300060,Mutnovsky,18942,2,-7550,52.449,158.196,Complex,2000,2288,Subduction zone / Continental crust (>25 km),0,0,97,250858
224010,Cameroon,14135,2,2000,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14134,2,1999,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14133,1,1989,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14132,2,1982,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14131,2,1959,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14130,2,1954,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14128,2,1922,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14126,2,1909,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14125,2,1871,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14124,2,1868,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14123,2,1866,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14122,2,1865,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14121,2,1852,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14120,2,1838,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14119,2,1825,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14118,3,1807,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14117,3,1650,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
224010,Cameroon,14116,3,-450,4.203,9.17,Stratovolcano,2000,4095,Intraplate / Continental crust (>25 km),328,26053,417460,3079036
285030,Toya,18602,2,2000,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
285030,Toya,18601,3,1977,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
285030,Toya,18600,2,1944,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
285030,Toya,18599,2,1910,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
285030,Toya,18598,4,1853,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
285030,Toya,18597,4,1822,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
285030,Toya,18596,4,1769,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
285030,Toya,18594,5,1663,42.544,140.839,Stratovolcano,2001,733,Subduction zone / Continental crust (>25 km),5723,36191,214565,3206914
255020,Bagana,15139,2,2000,-6.137,155.196,Lava cone,2020,1855,Subduction zone / Crustal thickness unknown,198,404,7861,115257
255020,Bagana,15138,2,1972,-6.137,155.196,Lava cone,2020,1855,Subduction zone / Crustal thickness unknown,198,404,7861,115257
255020,Bagana,15137,2,1970,-6.137,155.196,Lava cone,2020,1855,Subduction zone / Crustal thickness unknown,198,404,7861,115257
255020,Bagana,15136,2,1968,-6.137,155.196,Lava cone,2020,1855,Subduction zone / Crustal thickness unknown,198,404,7861,115257
255020,Bagana,15135,3,1966,-6.137,155.196,Lava cone,2020,1855,Subduction zone / Crustal thickness unknown,198,404,7861,115257
